311844	37134
293131	795918
20191	759922
625990	852746
728417	11342
845116	907084
534181	874936
417809	266938
818816	852097
292101	68369
795003	649716
812955	386555
108113	15901
884543	867923
826226	417728
381762	210167
549423	759922
569594	298770
440954	559767
512812	857934
823296	208398
210167	438493
471915	11342
316420	537167
72432	891835
442324	760541
90128	867923
232639	866784
753441	259753
221809	320258
603853	861038
208191	670462
56203	295675
679719	571331
440954	21875
491156	701455
812955	571331
210167	552166
466045	395856
209754	113766
612032	11342
82737	402977
833053	292101
722764	904700
516246	759922
232639	690669
759922	255653
232639	727918
498344	263225
781402	440954
516246	515680
235849	0
563600	867923
82737	136733
764878	603853
255653	298002
136131	108113
603853	273068
417539	25935
425102	207770
784413	891835
191253	741868
703678	674972
471056	705154
807658	896450
516246	240602
491156	283476
152983	810380
136733	52684
732540	417728
293131	334440
39711	596104
845229	417728
219457	643627
417539	818816
283476	701455
239837	914590
240416	0
512812	11342
549423	240602
293131	198078
703678	52347
34682	417728
417809	65517
728417	0
549387	292101
321753	562986
597524	417728
904700	37134
852097	343746
741330	604646
245632	392477
693274	265746
649716	245632
833053	234606
336463	10453
764878	216950
428822	578649
670462	114502
273716	789355
549423	515680
764878	874936
582015	169316
745315	671586
417539	157321
361648	602606
163801	449439
846213	914941
874936	59116
65302	483838
172576	543999
381762	177098
471915	0
559767	61827
745315	388509
20191	515680
628457	898319
387543	703678
130741	479137
334440	597524
591577	336463
259336	351926
471056	781402
78635	915907
522149	845116
120182	654625
69618	417728
620286	442720
659888	351926
79448	640910
20191	240602
417809	294155
298002	549387
284174	38716
259336	137408
759922	890335
571331	62075
146550	253951
242490	166029
0	11342
585431	233177
527419	8899
232639	71854
874936	273068
331282	891835
248295	64987
335113	512812
544103	722141
652776	783225
230053	32163
417539	176178
24440	442720
266294	528596
649828	722764
612032	0
397816	136733
649828	892616
32382	722764
459923	562986
569594	351926
136733	438493
846213	824948
136593	416555
232639	79448
713924	26256
104154	561738
257738	417728
271676	312638
687914	284174
768204	183202
222904	29758
135478	877491
234606	259204
311622	294155
389904	585431
609316	554086
721453	11342
725962	543999
627418	860475
321753	449439
91807	523684
91807	795148
152996	891835
570294	561738
620286	897642
815602	714886
291036	824587
554441	764527
136131	335113
417539	153630
857934	11342
483838	585431
781402	37796
861594	665759
251877	600020
577132	835481
764527	857527
367595	29546
392477	852746
649828	263225
349364	483838
483644	891835
780757	449439
232480	320258
136593	535748
412740	417728
32382	263225
745315	207414
912018	679719
912018	812955
266938	248983
693274	21875
11342	38716
417809	604646
498344	722764
417809	656867
297674	874936
890335	255653
292101	516246
90128	215810
335160	38716
298002	68369
190079	649828
215810	795591
239837	577977
37134	823296
459923	449439
271676	500627
238717	891835
498344	892616
190621	578122
425102	771807
430049	11342
311622	273716
652810	29080
294887	835220
90128	320258
403327	891835
160114	283476
221809	712952
221809	867923
363220	295675
570294	810323
442324	0
628457	780663
351926	81453
118398	800517
591577	867923
616919	810380
390237	845229
556570	351926
835220	363129
846740	861594
322171	577977
660210	760842
693274	559767
817484	803972
193375	11342
266938	643627
634053	719026
135478	652776
297674	603853
796411	807027
81453	251877
113766	362910
662982	760842
732662	220965
914418	76868
855011	11342
528596	880088
208950	810323
627418	532829
68369	292101
627418	530098
273068	245094
659888	659942
248983	527419
740065	563600
5319	795003
654625	633727
163088	246522
0	824020
677007	867923
309564	499324
190621	285770
483955	25527
672426	417728
427365	136733
112028	888546
416555	544103
585431	807027
293131	382680
190621	863554
846213	120076
29595	190621
565670	915074
157321	483955
597927	412740
426673	546448
208191	114502
428079	250578
136733	82737
108113	512812
803972	740065
11342	309564
190621	835974
701087	336463
807267	0
203547	891835
272070	477327
534181	544548
627418	742671
427309	438493
381833	417728
220965	416170
427309	509424
266294	118398
37134	858952
554441	891835
522510	867923
665759	156738
846740	434981
343433	276347
907084	185019
914418	857527
208950	561738
205034	417728
561337	0
852419	0
508819	417728
609104	649828
198078	200177
309564	115472
363220	483166
163801	705154
442720	321753
183202	29056
748632	38716
741330	643627
867923	136593
392477	5319
577977	46516
160114	867923
471056	449439
868027	835704
515514	375689
643627	527419
807658	410250
318873	26256
146550	189768
311844	649716
442324	130741
365423	821092
815602	11342
86094	891835
81453	438493
553829	628457
795003	37134
484480	103142
835220	687914
877491	814002
222904	699442
862008	190359
527419	113766
659942	818816
140656	891835
52684	402977
432279	817484
427309	51790
780757	781402
60892	184056
658661	877491
221809	232480
672426	554441
104154	659888
334440	381762
245094	874936
311622	528596
423387	417728
527419	2185
527419	10062
266938	604646
828241	857527
483955	880088
826226	796411
245094	603853
136733	427365
91807	856657
609316	641610
193375	760842
854209	857934
239837	24440
230053	124093
417809	643627
603853	392567
528596	534181
5319	904700
662982	11342
351926	104154
861594	846740
416170	556570
245094	851276
491156	867923
769029	558540
363220	438493
245632	625990
410250	643627
20842	190621
703678	110364
298002	833053
276347	577977
325466	890335
230053	624731
483955	537437
239837	620286
136593	867923
803972	891835
796411	233177
233177	360446
11342	835220
660210	11342
812955	800517
752874	375836
679719	800517
654625	117967
701087	867923
176178	483955
459923	705154
807658	219457
649716	32382
721453	760842
823296	597524
874936	392567
780757	705154
694953	219457
807027	65302
854209	0
199986	477647
892443	517635
571331	79448
769029	305945
190621	344562
654625	580715
745315	610355
459943	719026
815602	810019
634053	184056
835974	871664
210167	51589
29546	608806
628457	86094
764878	857527
649716	498344
499324	37134
830675	891835
294887	298002
658661	652776
11342	387543
16790	649828
321753	705154
293748	0
502280	276347
143557	867923
453275	867923
104154	569594
713924	118891
793245	783065
344781	585431
631381	585431
276347	88610
427309	494463
604646	643627
32382	609104
416170	187973
265746	417728
553829	685926
27469	588022
753441	768204
874936	786977
722764	852746
656867	643627
15901	857934
417809	166029
753441	195901
588022	37796
859941	585431
68704	3899
309564	701087
649828	609104
643627	741330
597927	233177
191253	553829
118398	273716
226594	880088
544103	537167
157321	332399
523684	846213
311622	800517
363129	848683
810019	11342
387341	11342
852746	5319
112028	404278
333501	410250
381833	483838
861594	701642
659942	412301
96460	867923
293131	380653
293131	728857
443590	65302
627418	247397
725962	0
830621	105637
474050	385770
695578	387543
541385	417728
287957	752472
824020	0
534181	835704
426673	117313
471056	577977
764878	417728
427309	649716
233177	127597
434138	600594
625890	796411
37796	440954
914941	891835
570294	311622
857527	535748
810323	516246
625990	904700
298770	81453
56203	896450
257509	190521
91807	417728
615930	780757
904700	496782
221809	401556
389904	859941
169762	459943
649828	16790
263225	5319
160241	537167
490171	247548
548921	0
553829	780663
901354	364836
190621	219457
499324	649828
456978	11342
793245	206651
597524	810783
914418	31447
402977	427365
294887	255653
483838	859941
15901	0
16790	37134
293131	438493
635163	283476
273716	294887
319393	760842
6096	837661
332399	207770
810380	632721
760842	0
654625	139739
694953	344562
311844	438493
680052	571331
361648	739757
498344	190079
502280	537167
496782	240354
321961	891835
554441	612032
694953	835974
660210	637361
500542	11342
245632	499324
322171	781402
25493	392567
38716	856657
634053	643775
862008	176178
172576	0
507819	316749
725545	381762
662982	637361
229705	867923
47276	872106
745315	285
588022	440954
392477	750176
38716	857527
321753	24440
807267	609210
248983	266938
242490	604646
343433	537167
676560	11342
427309	752155
321753	620286
630273	123612
498344	609104
649828	34431
226594	534181
151091	417728
615930	471056
78482	438493
294155	625714
297674	417728
322171	705154
32382	190079
609104	37134
810380	337338
719026	114502
835974	417728
43929	115472
417539	862008
625714	294155
582015	907084
643627	266938
649828	190079
412301	273068
169762	634053
293131	534716
846740	514067
184056	208191
335113	891835
302284	0
659942	25493
507819	729703
463078	11342
862008	738952
798461	524242
814002	732514
293131	720912
239837	705154
169762	60892
459923	620286
438493	30115
402977	82737
244080	472379
720270	226511
390237	699442
276347	449439
197743	0
68369	240602
620286	71368
625990	795003
230053	885760
62075	642451
652810	433703
68369	515680
459923	24440
846213	535748
483838	658437
807658	835974
29758	331850
496782	178781
795003	649828
553829	898319
283476	630273
845229	592438
363129	891835
848683	363129
741330	166029
310547	344562
527419	561131
652776	135478
24440	239837
732540	483838
807658	243366
415030	867923
862008	191869
649828	427309
807658	578122
320258	867923
292101	259204
780757	54119
433516	149447
877491	210167
793245	21328
302403	417728
544103	403364
695578	38716
856657	867923
32382	427309
480435	0
496782	60892
215810	867923
239837	562986
319393	11342
70082	659942
582015	617547
417539	535748
620286	239837
538214	271676
294155	318873
65302	417728
318873	123388
426673	703091
491156	401556
25493	273068
669643	339789
56203	410250
363220	242490
160997	190621
298770	104154
37134	597524
136131	522510
336463	616919
130954	41742
343433	502280
344781	859941
631381	859941
336463	752882
273716	528596
877491	658661
234606	516246
293131	43422
69618	483838
857527	867923
655101	0
251877	351926
426863	0
190079	37134
402977	438493
725545	597524
890335	298002
892443	830675
312638	500627
287957	438493
266938	166029
597927	807027
257509	865871
807658	209754
333501	896450
177732	757056
432279	803972
417539	190359
163801	577977
553829	86094
272391	169316
136593	120076
283476	72432
316420	321753
412301	392567
15901	854209
638706	891835
426673	238671
679719	273716
812955	273716
392477	890370
26960	826226
427309	206331
443868	135478
694953	243366
199986	6096
714886	0
240602	890335
477647	309564
157321	70082
553829	483644
222904	845229
118398	760842
263225	852746
710366	139739
846213	453275
82205	867923
684131	351926
108113	891835
692491	0
652776	658661
459923	577977
746613	877491
502280	343433
239837	449439
245094	417728
276347	705154
423387	874936
208950	311622
96460	283476
257738	483838
752874	714765
298002	432487
349364	417728
366080	835220
266294	585640
498344	427309
443868	210167
459943	643775
821092	867923
423387	603853
220965	397816
412301	679149
412740	483838
721453	637361
120182	344781
245632	311844
904700	649828
3501	732662
322171	449439
440954	37796
38716	523684
38716	795148
559767	322171
514123	6289
20191	292101
146550	70053
316308	89364
266294	868027
515680	890335
294155	78635
745315	438493
321753	577977
549423	292101
442324	912954
412301	396984
242490	643627
659888	901546
549387	240602
877491	135478
451592	867923
549387	515680
402977	52684
635163	867923
652776	210167
722764	5319
276347	781402
815602	520734
284174	11342
914418	118027
780757	577977
764527	554441
115472	891835
390237	29758
21875	322171
745315	476901
443868	658661
130954	857527
868027	891962
366080	387543
577132	845229
746613	652776
846213	867923
273068	226594
516246	292101
833053	759922
527419	417728
37134	775365
855011	835220
38716	684417
239196	254737
222904	24440
609104	649716
152061	468651
316749	907084
498344	311844
852419	365270
62929	867923
363220	417809
70082	805930
817484	477327
273068	810869
245632	427309
363220	410250
56203	242490
833053	515680
719026	670462
477647	6096
251877	298770
198078	42344
222904	620286
245094	835704
135478	334440
558815	191253
332399	659942
149447	229705
833053	240602
701642	103142
570294	864668
245632	903416
417809	527419
515680	255653
692491	11342
385830	573377
549387	759922
428822	877381
255653	890335
240602	255653
239837	699442
625890	417728
309564	684417
215810	320258
390237	705154
499324	438493
701455	283476
669643	62075
807658	483166
443868	177098
230053	812640
510754	62929
37134	32382
732662	427365
311844	649828
234606	68369
516246	234606
693274	440954
52347	711744
896450	291975
310547	438493
534181	51195
108113	826226
311622	571331
416555	163801
208950	812955
208950	679719
108113	136131
810323	833053
670462	12489
284174	0
38716	322178
412301	818816
652776	177098
466045	891835
5319	852746
891835	417728
120182	859941
914418	60892
507819	272391
523684	416555
298002	259204
523684	535748
37796	189943
220965	556570
37134	498344
752882	438493
120076	891835
616919	665759
60892	228357
61311	403493
172576	725962
759922	298002
826226	631381
874936	20733
745315	399818
177732	703020
20191	234606
793245	507033
432487	468651
728417	637361
719026	208191
725962	172576
193375	692485
620286	459923
896450	43379
177218	867923
800517	592438
635163	821092
480435	11342
729703	907084
693274	37796
634053	914418
293131	891228
628457	553829
184056	114502
432279	116160
322171	693274
616919	438493
38716	645018
877491	177098
548921	760842
293131	877491
160997	557276
254529	867923
845229	46516
654625	807027
363712	867923
695578	556570
24440	459923
16790	649716
234606	549387
433516	891835
616836	146550
32382	402392
867959	891835
61311	818816
319393	0
817484	272070
670462	169762
795003	438493
625890	23316
434138	857527
423387	61311
649828	311844
694953	438493
32382	311844
732662	82737
385830	781180
309564	798461
78635	294155
631381	344781
684131	298770
60892	914418
177098	438493
257509	72503
310547	175501
215810	29950
859941	654625
427309	722045
68704	169316
542362	62075
807658	438493
283476	867959
691037	812242
38677	522149
781402	559767
11342	0
655101	11342
292101	432487
426863	11342
665759	514067
471056	845229
294887	468354
387543	856657
826226	483838
363220	219457
830507	807027
257509	374837
852097	880088
190621	713924
417809	265746
818816	764878
699442	331850
741330	527419
705154	397547
714886	11342
753441	562433
656867	124605
190621	242080
199986	309564
385830	417728
293131	652776
319393	193375
427309	37134
781402	21875
334440	725545
335160	627418
242490	741330
172576	11342
68369	759922
780757	845229
318873	294155
318873	625714
312638	10453
426673	321820
226594	585640
658661	334440
857527	500627
578122	417728
335113	136131
226594	868027
500542	0
577132	577977
207770	176178
245632	609104
732662	438493
335113	826226
252685	247548
199986	38716
333501	242490
290906	494543
523684	453275
746613	380653
321753	845229
676560	0
277443	438493
239837	29758
498344	499324
760842	118398
38716	3501
554441	197743
166029	592438
810323	68369
273068	184365
603853	412301
331850	133398
670462	852514
80791	190621
845116	169316
65302	796411
266938	527419
95880	438493
297674	835704
679719	468354
234606	833053
302284	11342
463078	0
392477	904700
868027	363073
692491	760842
507819	907084
80950	632721
852419	38716
244080	570853
207770	157321
874936	412301
725545	208398
830675	692491
293748	637361
390237	449439
523684	867923
637361	365423
795148	867923
578122	333501
746613	438493
222904	577977
414038	522510
136733	220965
558815	759119
259204	20191
636635	891835
578649	914941
874936	667543
459923	845229
309564	857527
459923	358478
656867	77145
553829	102234
363220	896450
615930	276347
197743	11342
209754	56203
273068	117473
163801	845229
687914	385830
793245	460767
677789	857527
316420	390237
434981	701642
810019	0
387341	0
483955	558371
190079	649716
628457	867923
732662	52684
500627	867923
27469	435804
32382	499324
570294	679719
570294	812955
483838	344781
483166	592438
830507	233177
271676	616919
701455	867923
500627	677007
522149	438493
209754	417728
649828	499324
325466	298002
768204	684435
208191	169762
810323	549387
817484	189731
725962	11342
190621	197344
524242	25493
48192	891835
335160	187104
874936	25493
389904	344781
244080	611682
176178	425102
652810	728367
25493	818816
912018	561738
691037	167513
764878	835704
807658	295675
309564	483838
476073	872310
300017	239196
643627	604646
37134	245632
534181	417728
846213	500627
230053	138746
759119	424195
276347	693274
349364	796411
300017	426673
603853	25493
207770	153630
695578	251448
294887	890335
548921	11342
245632	190079
800517	659942
687914	891835
293131	119278
242490	266938
272070	803972
684435	266368
636635	308533
442720	537167
287468	721453
271676	752882
284174	130741
443590	257738
713924	78635
654625	233177
760842	11342
578122	56203
392477	795003
251877	3501
594337	879086
390237	562986
856353	867923
209754	333501
684417	867923
456978	0
273068	513162
904700	438493
701642	484480
29758	220994
649828	71631
15901	11342
507819	38677
291036	607888
483838	807027
298770	659888
208398	597524
815602	433516
765654	0
544103	638263
542362	643627
490171	190621
498344	245632
250578	674972
344781	233177
631381	233177
387543	11342
728417	701385
500627	110364
562986	239837
520734	11342
120076	867959
527419	71149
248295	660082
527419	641211
222904	321753
149447	11342
392477	531500
522510	826226
477647	893862
343433	449439
672426	442324
297674	32714
544103	416627
852097	784062
522510	136131
753441	537388
293131	746613
183202	148777
835220	456978
52347	147045
846213	701642
417539	483955
21875	559767
426863	857527
60892	246522
655101	857527
349364	65302
722764	37134
79448	344699
649716	263225
542362	248983
414038	854209
389904	807027
658661	616836
625990	438493
559767	21875
810380	417728
896450	453717
857934	108113
197743	540772
325466	68369
524242	852097
56203	606472
385830	38716
153630	176178
16790	852746
612032	554441
146550	552166
363129	203547
796411	585431
234606	292101
417809	310547
431394	227154
62929	0
68369	468651
514067	701642
578122	438493
434138	11342
745315	748597
665759	701642
120182	662982
298770	556570
534181	476495
79448	104702
868027	528596
3501	397816
740065	677789
720270	184056
293131	70046
417539	528596
781402	471056
146550	438493
544103	302155
512812	335113
670462	60892
245632	438493
3501	82737
79448	764785
828241	891835
821092	11342
527419	916081
294887	129341
684435	802179
483955	659942
426673	635991
16790	263225
184056	76868
210167	592438
729080	0
298770	569594
625890	257738
416555	760471
703678	710366
37134	904700
578649	891835
120182	167852
818816	835704
311844	904700
852097	768696
209754	166029
625890	412740
91807	891835
322178	754862
609210	891835
563600	128750
474050	556570
471056	276347
6096	888546
363220	80791
807267	72432
507819	830621
276347	537167
322178	891835
746613	210167
627418	816904
701087	835220
130954	0
11342	867923
417539	558371
392477	245632
857527	11342
136593	835220
136593	789355
80950	616919
25493	245094
169762	177732
318873	898559
172576	628457
151091	632721
904700	609104
814002	790973
160997	344562
248983	113766
781402	780757
544103	449439
914418	169762
24440	620286
293131	499324
293131	720675
537167	133398
899420	197344
898319	867923
877381	867923
157321	629450
891835	693969
603853	561097
233177	859941
484480	861594
798461	852097
76868	670462
68704	281774
426673	62929
56203	644853
616836	725545
37134	499324
725545	177098
294887	259204
527419	835974
877491	652776
300017	510754
331850	442720
311844	499324
242490	600594
416555	828241
637361	0
826226	233177
190079	5319
247548	164521
381762	334440
862008	350190
746613	135478
752882	111408
630273	109849
298002	759922
603853	538682
163088	184056
20191	516246
316308	802594
16790	722764
52347	773282
322171	502280
423387	226594
5319	649716
190621	133009
230053	397978
210167	547989
703678	39711
901354	262406
701455	872739
56203	244080
32382	245632
578122	483166
603853	407474
283476	891835
96460	760842
868027	558371
230053	480032
901354	350801
649828	245632
659888	810323
72432	283476
514123	806993
620286	24440
780663	553829
543999	38716
729703	157161
835220	11342
244080	643627
620286	741644
293131	640340
273068	874936
483166	513718
745315	329835
544103	382983
209754	438493
691037	179681
102341	810323
609104	263225
334440	146550
190621	29595
512812	108113
215810	205420
753441	2330
645018	556570
322171	343433
534181	868027
516246	20191
415030	11342
254529	0
554441	857527
152061	890335
160241	449439
442720	699442
311844	795003
176178	835704
862008	764833
549423	516246
534181	585640
320258	11342
471056	322171
70082	852097
37134	795003
544103	103873
523684	240416
637361	721453
412740	167852
852097	62399
234606	189375
331850	537167
177218	0
325466	549387
535748	828241
856657	11342
845229	705154
795003	427309
543606	867923
759922	833053
215810	11342
319393	867923
846213	507819
578122	166029
102341	891835
534181	438493
136131	11342
427309	625990
535748	541385
810323	298002
846740	484480
857934	335113
502280	449439
627418	417728
549387	259204
400909	535748
26960	153630
104154	492896
534181	447840
807658	363220
3501	427365
163088	186096
255653	468651
273068	603853
365423	891835
833053	432487
316420	845229
363712	0
764878	251909
215810	191612
153741	0
464743	530338
434138	387341
293131	177098
464225	891835
649716	722764
527419	265746
609104	852746
440954	615930
720270	114502
80950	752882
210167	610899
846740	103142
577132	44270
294887	468651
21875	577977
859941	534452
434981	514067
242490	80791
414038	512812
363220	363636
795003	190079
239837	537167
780757	322171
392477	32382
199986	768204
499324	16790
259336	474050
297674	245094
846213	240512
907084	894409
72432	867923
90128	891835
392477	649828
309564	294155
332399	528596
571331	232639
240602	432487
343433	781402
868027	118398
136593	765654
208398	522415
830675	684820
68704	720675
463078	867923
884543	891835
745315	601439
360656	882297
670462	246522
643627	606472
291036	391388
634053	60892
578122	295675
135478	616836
361648	113766
251937	417728
544103	879204
397816	220965
414038	0
896450	190621
322171	537167
335160	139786
753441	148777
570294	637365
29595	219457
515680	432487
830621	169316
553829	71878
609104	5319
302403	632721
412740	831713
221809	489129
899420	643627
642451	864668
795148	0
523684	0
316308	705169
524242	226594
649828	32382
654625	344781
402977	732662
759922	549387
699442	537167
15901	320258
298002	890335
203547	254529
752882	417728
325466	833053
867923	414038
845229	367595
821092	760842
32382	649828
807658	361648
814002	891442
569594	659888
321753	239837
483166	643627
208398	303066
862008	813816
556570	569594
874936	226594
874936	855717
569594	259336
597927	859941
239837	442720
414038	857934
332399	483955
310547	190621
483838	233177
588022	615930
577132	240730
484480	434981
500542	867923
764527	891835
747775	110561
245094	319276
208398	438493
494324	417809
477647	152983
257509	16698
266294	835704
291036	641261
720270	719026
785262	743660
190079	263225
635163	760842
118398	136593
417539	847868
807027	483838
830507	344781
830507	631381
528596	334211
432279	6096
637361	728417
61311	59549
427309	519306
297674	819664
670462	648719
343433	705154
152061	759922
745315	153094
232639	912339
556570	659888
229705	11342
392477	498344
3501	52684
344781	807027
631381	807027
11342	322178
556570	259336
82737	220965
163088	118398
245094	609206
835220	480435
273716	136593
333501	606472
432279	291036
309564	118398
559767	577977
810323	292101
877491	208398
603853	226594
38716	815602
499324	609104
835974	344562
34682	627418
32382	498344
740065	130954
569594	556570
412301	245094
427309	392477
310547	417728
582015	879086
585431	796411
157321	176178
232480	891835
248295	528330
562433	741868
220965	402977
412740	443590
677789	11342
160241	189278
649828	498344
199986	803972
459923	239837
594337	205694
169762	643775
807658	56203
528596	777620
760842	821092
208191	60892
676560	867923
699442	442720
835220	426863
745315	557214
255653	259204
190079	852746
169762	438493
752882	483644
62075	266294
703678	253125
389904	233177
814002	804464
680052	570294
527419	578122
363220	160997
659888	569594
136593	414038
169316	438493
425102	70082
336463	438493
81453	298770
16790	5319
498344	649828
498344	32382
544103	190917
259336	569594
754862	291179
852097	698535
898319	553829
320258	15901
333501	644853
190079	722764
535748	494671
768204	769029
309564	11342
276347	343433
652810	588
800517	273716
527419	889948
652776	208398
680052	208950
828228	907084
807658	417728
904700	427309
499324	190079
693274	502280
265746	344562
654625	483838
65517	520553
11342	645018
360656	181158
483955	320045
166029	643627
197743	857527
544103	36295
502280	705154
259204	234606
745315	840820
652776	531500
759922	68369
637361	293748
634053	459943
37796	615930
37134	70053
732662	136733
562986	883199
780663	867923
443590	417728
333501	244080
780757	276347
152061	325466
684417	0
456978	867923
385830	438493
302284	857527
745315	85378
349364	810323
845229	449439
27469	316420
609316	515514
70082	226594
191253	725666
293131	288261
556570	474050
37134	311844
259336	556570
176178	157321
209754	295675
659888	556570
578649	464743
227142	27469
250578	110364
263225	37134
672426	0
136131	15901
544103	781402
523684	815602
293131	794310
856353	0
160241	705154
25493	451697
215810	15901
157321	153630
597927	681717
616919	417728
442720	29758
500627	0
795003	609104
852097	550555
890335	20191
694953	190621
710396	289609
221809	136131
659942	528596
812955	340683
835974	265746
663429	0
287468	867923
701455	0
160241	566915
68369	259204
221809	826226
852746	37134
553829	543999
643627	644853
725545	293131
3501	438493
535748	891835
272070	693969
311622	912018
577977	845229
432487	759922
765654	471915
38716	0
52684	416170
571331	556570
649716	5319
588022	316420
232639	290832
620286	577977
713924	29595
659888	355303
615930	845229
198078	115021
679719	412301
810019	867923
387341	867923
152061	468354
38677	169316
914941	549387
502280	781402
628457	0
443590	654625
694953	417728
807027	344781
784413	898132
890335	516246
483955	603853
292101	255653
784413	857527
826226	807027
830507	483838
273716	862008
86094	628457
823296	797977
645018	891835
553829	891835
852419	417728
494324	266938
659888	259336
297674	609210
795003	417728
817484	199986
907084	258019
96460	11342
909387	907084
798461	226594
514123	322566
259336	659888
400909	867923
234606	298002
443868	208398
542362	513718
679719	129341
276347	502280
316308	901994
764878	245094
423387	266294
24440	577977
807658	333501
136593	38716
190621	899420
287468	160114
442324	732803
693274	343433
544103	705154
542362	294155
259336	684131
293131	426160
221809	891835
442720	705154
255653	538849
298770	438493
37134	903416
659888	684131
403327	867923
890335	549387
427309	768782
877491	438493
768204	753441
625990	649828
591577	891835
625990	32382
68369	432487
363220	133009
528596	430335
615930	559767
242490	606472
578122	265746
548921	867923
815602	152996
311844	427309
814002	865737
316420	577977
295675	643627
37134	427309
753441	38716
25493	438493
643627	80791
826226	443590
133009	197344
652810	311713
852097	475392
238717	867923
381833	480574
807027	859941
385830	640295
854209	335113
477647	803972
830621	438493
500627	284174
914941	26960
25493	585640
615930	21875
136593	102341
15901	522510
432487	515680
318873	435527
499324	904700
70082	528596
392477	73496
807658	310547
760842	867923
273716	857527
672426	11342
754862	385830
474050	438493
443868	381762
649716	625990
20842	294155
239196	619545
245632	32382
543999	891835
874936	26469
856353	11342
245632	649828
732540	807027
904700	311844
177732	908200
427309	892616
874936	350457
343433	37796
363712	760842
684417	11342
160241	835481
720270	670462
5319	858643
199986	152983
160241	412527
427309	722764
69618	760842
120182	807027
293131	111061
609316	652810
432487	240602
874936	377980
15901	867923
719026	76868
25493	868027
292101	890335
302403	438493
130954	760842
732662	402977
38716	11342
273716	659942
